eta,event_id,generation,m,p,particle,particle_id,particle_type,phi,process,pt,px,py,pz,q,sub_particle,vertex_primary,vertex_secondary,vt,vx,vy,vz,
0.3292976915836334,0,0,0.10565836727619171,7.377499580383301,1,4503599644147712,13,2.2565274238586426,0,6.99481201171875,-4.429388046264648,5.4136786460876465,2.3452303409576416,-1.0,0,1,0,-1.458882212638855,-0.01200029905885458,-9.485473128734156e-05,-15.116570472717285,
-3.3207364082336426,1,0,0.10565836727619171,77.2109603881836,1,4503599644147712,-13,-0.282718688249588,0,5.571409225463867,5.350227355957031,-1.5542417764663696,-77.00968933105469,1.0,0,1,0,-3.880683660507202,0.010679218918085098,-0.014026212505996227,-11.063760757446289,
-1.185881495475769,2,0,0.10565836727619171,7.3708176612854,1,4503599644147712,-13,-1.1937464475631714,0,4.118870735168457,1.5164823532104492,-3.829540252685547,-6.112598419189453,1.0,0,1,0,3.6623127460479736,-0.00327842915430665,0.0007531376322731376,-34.1255989074707,
2.2057323455810547,3,0,0.10565836727619171,6.719688415527344,1,4503599644147712,13,1.6786160469055176,0,1.4628583192825317,-0.1574196070432663,1.4543637037277222,6.558525562286377,-1.0,0,1,0,-3.4602315425872803,0.0027369221206754446,0.02216622792184353,-57.51329803466797,
-1.2725993394851685,4,0,0.10565836727619171,7.1973724365234375,1,4503599644147712,-13,0.8133200407028198,0,3.738677978515625,2.568808078765869,2.7164201736450195,-6.150158882141113,1.0,0,1,0,1.5972782373428345,-0.007705943193286657,0.03835885599255562,-85.78240203857422,
-3.241298198699951,5,0,0.10565836727619171,105.82025909423828,1,4503599644147712,-13,-1.279332160949707,0,8.265270233154297,2.375066041946411,-7.916675090789795,-105.49697875976562,1.0,0,1,0,-5.833251953125,0.01756538450717926,-0.00619817990809679,6.602130889892578,
2.819295883178711,6,0,0.10565836727619171,73.90602111816406,1,4503599644147712,13,2.9047799110412598,0,8.785425186157227,-8.540229797363281,2.0611090660095215,73.38198852539062,-1.0,0,1,0,6.846621036529541,-0.005724605172872543,0.00021726786508224905,-50.44998550415039,
1.1891109943389893,7,0,0.10565836727619171,13.658845901489258,1,4503599644147712,13,-0.8213468194007874,0,7.612242221832275,5.185732364654541,-5.572648525238037,11.34097957611084,-1.0,0,1,0,4.934866905212402,0.0009408948826603591,0.011683765798807144,79.2281265258789,
-0.14330409467220306,8,0,0.10565836727619171,7.595467567443848,1,4503599644147712,-13,2.3213987350463867,0,7.518138885498047,-5.1279683113098145,5.497849941253662,-1.081071376800537,1.0,0,1,0,-5.196058750152588,0.008570284582674503,-0.01776682771742344,-41.37430953979492,
2.8596949577331543,9,0,0.10565836727619171,85.55237579345703,1,4503599644147712,-13,1.5004887580871582,0,9.76988410949707,0.6863306760787964,9.745747566223145,84.9926986694336,1.0,0,1,0,-0.010511819273233414,-0.002928993199020624,0.024014607071876526,-59.30481719970703,
0.5753491520881653,10,0,0.10565836727619171,2.5481150150299072,1,4503599644147712,-13,2.7504520416259766,0,2.1776344776153564,-2.0131683349609375,0.8302080035209656,1.3231772184371948,1.0,0,1,0,-7.553167819976807,-0.0020862985402345657,-0.0026524649001657963,-52.94564437866211,
